인덱스,누적_용량(Ah),절대값_용량(Ah),전류(A),전압(V),
6483,0.073734511,0.024385682,-0.479556885,1.206129761,
6484,0.073601251,0.024518943,-0.479868164,1.205057373,
6485,0.073467954,0.024652239,-0.479899292,1.204138184,
6486,0.073334657,0.024785536,-0.479868164,1.203372192,
6487,0.073201366,0.024918827,-0.47977478,1.202453003,
6488,0.073068117,0.025052076,-0.479681396,1.201380615,
6489,0.072934901,0.025185292,-0.479588013,1.200767822,
6490,0.072801684,0.025318509,-0.479619141,1.199542236,
6491,0.072668469,0.025451724,-0.479556885,1.198469849,
6492,0.072535191,0.025585002,-0.479899292,1.197550659,
6493,0.072401894,0.025718299,-0.479837036,1.19663147,
6494,0.072268599,0.025851594,-0.479868164,1.195559082,
6495,0.072135319,0.025984874,-0.479681396,1.194486694,
6496,0.072002079,0.026118114,-0.479588013,1.193567505,
6497,0.071868866,0.026251327,-0.479588013,1.192801514,
6498,0.071735651,0.026384542,-0.479588013,1.191729126,
6499,0.071602432,0.026517761,-0.479868164,1.19050354,
6500,0.071469135,0.026651059,-0.479899292,1.189584351,
6501,0.07133584,0.026784353,-0.479868164,1.188665161,
6502,0.071202543,0.02691765,-0.479868164,1.187745972,
6503,0.071069276,0.027050917,-0.479681396,1.186673584,
6504,0.070936046,0.027184147,-0.479556885,1.185754395,
6505,0.070802832,0.027317361,-0.479556885,1.184528809,
6506,0.070669617,0.027450576,-0.479556885,1.183456421,
6507,0.070536374,0.02758382,-0.479868164,1.182384033,
6508,0.070403078,0.027717115,-0.479837036,1.181311646,
6509,0.070269783,0.027850411,-0.479868164,1.180239258,
6510,0.070136488,0.027983706,-0.47977478,1.17916687,
6511,0.070003235,0.028116958,-0.479650269,1.178094482,
6512,0.069870016,0.028250177,-0.479588013,1.177022095,
6513,0.069736801,0.028383392,-0.479556885,1.176102905,
6514,0.069603584,0.028516609,-0.479619141,1.174877319,
6515,0.06947031,0.028649883,-0.479868164,1.173804932,
6516,0.069337015,0.028783179,-0.479899292,1.172579346,
6517,0.069203721,0.028916473,-0.479868164,1.171506958,
6518,0.06907044,0.029049753,-0.479681396,1.170128174,
6519,0.0689372,0.029182993,-0.479588013,1.169055786,
6520,0.068803985,0.029316208,-0.479556885,1.1678302,
6521,0.068670771,0.029449422,-0.479556885,1.166757813,
6522,0.068537543,0.02958265,-0.479899292,1.165838623,
6523,0.068404249,0.029715944,-0.479837036,1.164306641,
6524,0.068270953,0.029849241,-0.479837036,1.163234253,
6525,0.068137656,0.029982537,-0.479868164,1.162161865,
6526,0.068004401,0.030115792,-0.479681396,1.160936279,
6527,0.067871181,0.030249012,-0.479556885,1.159557495,
6528,0.067737969,0.030382224,-0.479525757,1.158485107,
6529,0.067604756,0.030515437,-0.479588013,1.157259521,
6530,0.067471485,0.030648708,-0.479868164,1.156033936,
6531,0.067338189,0.030782004,-0.479837036,1.154961548,
6532,0.067204894,0.030915299,-0.479837036,1.153582764,
6533,0.067071615,0.031048578,-0.479681396,1.152203979,
6534,0.066938377,0.031181816,-0.479556885,1.151131592,
6535,0.066805162,0.031315031,-0.479556885,1.149906006,
6536,0.066671947,0.031448246,-0.479619141,1.14868042,
6537,0.06653871,0.031581483,-0.479868164,1.147148438,
6538,0.066405413,0.03171478,-0.479899292,1.14607605,
6539,0.066272118,0.031848075,-0.479837036,1.144850464,
6540,0.066138823,0.03198137,-0.47977478,1.14347168,
6541,0.066005572,0.032114621,-0.479681396,1.142092896,
6542,0.065872353,0.03224784,-0.479588013,1.141020508,
6543,0.065739137,0.032381056,-0.479556885,1.139641724,
6544,0.065605922,0.032514271,-0.479588013,1.138416138,
6545,0.065472637,0.032647556,-0.479868164,1.136730957,
6546,0.06533934,0.032780854,-0.479837036,1.135658569,
6547,0.065206045,0.032914148,-0.479899292,1.13382019,
6548,0.065072778,0.033047415,-0.479712524,1.132594604,
6549,0.064939549,0.033180644,-0.479556885,1.131369019,
6550,0.064806335,0.033313859,-0.479588013,1.129837036,
6551,0.06467312,0.033447073,-0.479556885,1.12861145,
6552,0.064539863,0.03358033,-0.479837036,1.12692627,
6553,0.064406567,0.033713626,-0.479868164,1.125394287,
6554,0.064273271,0.033846922,-0.479868164,1.124321899,
6555,0.064139991,0.033980202,-0.479681396,1.122636719,
6556,0.06400675,0.034113443,-0.479588013,1.121104736,
6557,0.063873536,0.034246657,-0.479588013,1.119572754,
6558,0.06374032,0.034379873,-0.479588013,1.118040771,
6559,0.063607084,0.034513109,-0.479868164,1.116355591,
6560,0.063473789,0.034646404,-0.479868164,1.114823608,
6561,0.063340493,0.0347797,-0.479868164,1.113291626,
6562,0.063207202,0.034912991,-0.47977478,1.111606445,
6563,0.063073954,0.035046239,-0.479619141,1.110074463,
6564,0.062940738,0.035179455,-0.479556885,1.108389282,
6565,0.062807525,0.035312668,-0.479525757,1.106704102,
6566,0.062674307,0.035445887,-0.479837036,1.104712524,
6567,0.06254101,0.035579183,-0.479868164,1.103180542,
6568,0.062407715,0.035712478,-0.479868164,1.101342163,
6569,0.062274419,0.035845775,-0.479868164,1.099503784,
6570,0.062141163,0.03597903,-0.479712524,1.097818604,
6571,0.062007945,0.036112248,-0.479556885,1.096133423,
6572,0.061874731,0.036245462,-0.479525757,1.094295044,
6573,0.061741517,0.036378676,-0.479556885,1.092456665,
6574,0.061608231,0.036511962,-0.479868164,1.09031189,
6575,0.061474935,0.036645258,-0.479837036,1.088473511,
6576,0.061341639,0.036778554,-0.479899292,1.086328735,
6577,0.061208378,0.036911816,-0.479712524,1.084490356,
6578,0.061075153,0.03704504,-0.479619141,1.082039185,
6579,0.060941939,0.037178254,-0.479619141,1.080200806,
6580,0.060808724,0.037311469,-0.479588013,1.077902832,
6581,0.060675447,0.037444746,-0.479837036,1.075758057,
6582,0.060542152,0.037578041,-0.479837036,1.073613281,
6583,0.060408855,0.037711338,-0.479837036,1.071162109,
6584,0.06027559,0.037844603,-0.479712524,1.068864136,
6585,0.060142363,0.03797783,-0.479556885,1.06671936,
6586,0.06000915,0.038111043,-0.479588013,1.06411499,
6587,0.059875935,0.038244258,-0.479556885,1.061663818,
6588,0.059742661,0.038377532,-0.479837036,1.059059448,
6589,0.059609367,0.038510826,-0.479837036,1.055995483,
6590,0.05947607,0.038644123,-0.479868164,1.053237915,
6591,0.059342806,0.038777387,-0.479681396,1.050327148,
6592,0.059209578,0.038910615,-0.479588013,1.04756958,
6593,0.059076363,0.03904383,-0.479556885,1.044199219,
6594,0.05894315,0.039177044,-0.479588013,1.040982056,
6595,0.058809877,0.039310316,-0.479868164,1.037611694,
6596,0.058676582,0.039443611,-0.479868164,1.034088135,
6597,0.058543286,0.039576907,-0.479837036,1.03010498,
6598,0.058410023,0.03971017,-0.479681396,1.026428223,
6599,0.058276795,0.039843398,-0.479556885,1.022598267,
6600,0.058143583,0.03997661,-0.479556885,1.017849121,
6601,0.058010369,0.040109824,-0.479588013,1.013406372,
6602,0.057877094,0.0402431,-0.479899292,1.007891235,
6603,0.057743798,0.040376395,-0.479837036,1.002529297,
6604,0.057610504,0.04050969,-0.479868164,0.995941772,
6605,0.05747724,0.040642953,-0.479712524,0.989354248,
6606,0.057344015,0.040776178,-0.479588013,0.981694336,
6607,0.0572108,0.040909393,-0.479556885,0.972962036,
6608,0.057077585,0.041042608,-0.479588013,0.956876221,
6609,0.056944301,0.041175892,-0.479868164,0.944620361,
6610,0.056811006,0.041309187,-0.479868164,0.932058105,
6611,0.05667771,0.041442483,-0.479868164,0.917657471,
6612,0.056544453,0.04157574,-0.479712524,0.897588501,
6613,0.056411232,0.041708961,-0.479556885,0.871085205,
6614,0.056278017,0.041842176,-0.479556885,0.836768799,
6615,0.056144801,0.041975392,-0.479650269,0.792494507,
6616,0.056011506,0.042108687,-0.479837036,0.733972778,
6617,0.055947525,0.042172668,-0.479868164,0.69980957,
6618,0.055947525,0,0,1.115895996,
6619,0.056080775,0.00013325,0.479805908,1.311989746,
6620,0.056214068,0.000266543,0.47993042,1.323632813,
6621,0.056347376,0.000399851,0.479899292,1.331905518,
6622,0.056480685,0.00053316,0.47993042,1.338186646,
6623,0.056613929,0.000666404,0.479588013,1.343701782,
6624,0.056747144,0.00079962,0.479556885,1.348450928,
6625,0.05688036,0.000932835,0.479588013,1.35258728,
6626,0.057013621,0.001066096,0.479805908,1.356876831,
6627,0.057146921,0.001199396,0.479899292,1.360400391,
6628,0.057280228,0.001332703,0.479899292,1.363770752,
6629,0.057413535,0.00146601,0.479868164,1.366834717,
6630,0.057546757,0.001599232,0.479588013,1.369745483,
6631,0.057679971,0.001732447,0.479588013,1.372503052,
6632,0.057813191,0.001865666,0.479837036,1.374954224,
6633,0.057946466,0.001998941,0.47993042,1.377405396,
6634,0.058079775,0.00213225,0.479899292,1.380316162,
6635,0.058213082,0.002265557,0.47993042,1.382154541,
6636,0.058346371,0.002398846,0.479556885,1.384452515,
6637,0.058479586,0.002532061,0.479588013,1.38659729,
6638,0.058612803,0.002665278,0.479556885,1.388435669,
6639,0.058746042,0.002798517,0.479743652,1.390427246,
6640,0.058879327,0.002931802,0.47993042,1.39272522,
6641,0.059012634,0.003065109,0.479868164,1.394104004,
6642,0.05914594,0.003198415,0.479899292,1.395942383,
6643,0.059279196,0.003331671,0.479588013,1.397474365,
6644,0.059412411,0.003464886,0.479588013,1.399312744,
6645,0.059545626,0.003598101,0.479588013,1.400844727,
6646,0.059678886,0.003731361,0.479805908,1.402529907,
6647,0.059812185,0.00386466,0.479899292,1.403908691,
6648,0.059945493,0.003997968,0.479899292,1.40574707,
6649,0.0600788,0.004131275,0.479868164,1.406972656,
6650,0.060212019,0.004264494,0.479556885,1.408504639,
6651,0.060345235,0.00439771,0.479588013,1.409730225,
6652,0.060478465,0.00453094,0.479805908,1.411109009,
6653,0.060611741,0.004664216,0.479899292,1.412640991,
6654,0.060745047,0.004797522,0.479899292,1.413866577,
6655,0.060878355,0.00493083,0.479899292,1.415092163,
6656,0.061011624,0.005064099,0.479556885,1.416470947,
6657,0.061144839,0.005197314,0.479556885,1.417849731,
6658,0.061278056,0.005330531,0.479556885,1.419075317,
6659,0.061411311,0.005463786,0.479805908,1.420300903,
6660,0.061544607,0.005597082,0.479899292,1.421526489,
6661,0.061677914,0.00573039,0.479899292,1.422598877,
6662,0.061811222,0.005863697,0.479899292,1.423824463,
6663,0.061944444,0.005996919,0.479556885,1.424743652,
6664,0.062077658,0.006130133,0.479556885,1.42581604,
6665,0.062210888,0.006263363,0.479743652,1.427041626,
6666,0.062344168,0.006396643,0.479899292,1.428267212,
6667,0.062477475,0.00652995,0.479899292,1.429186401,
6668,0.062610783,0.006663258,0.47993042,1.430411987,
6669,0.062744045,0.006796521,0.479588013,1.431331177,
6670,0.06287726,0.006929735,0.479588013,1.432403564,
6671,0.063010476,0.007062951,0.479619141,1.433322754,
6672,0.063143737,0.007196212,0.479743652,1.434395142,
6673,0.063277036,0.007329511,0.479899292,1.435314331,
6674,0.063410345,0.00746282,0.479899292,1.436233521,
6675,0.063543642,0.007596117,0.479556885,1.43715271,
6676,0.063676857,0.007729332,0.479588013,1.438225098,
6677,0.063810071,0.007862546,0.479556885,1.438991089,
6678,0.063943312,0.007995787,0.479743652,1.440063477,
6679,0.064076598,0.008129073,0.479899292,1.440829468,
6680,0.064209906,0.008262381,0.479899292,1.441748657,
6681,0.064343215,0.00839569,0.47993042,1.442667847,
6682,0.064476454,0.008528929,0.479588013,1.443740234,
6683,0.06460967,0.008662145,0.479556885,1.444353027,
6684,0.064742895,0.00879537,0.479837036,1.445425415,
6685,0.064876171,0.008928646,0.479899292,1.446038208,
6686,0.06500948,0.009061955,0.479899292,1.446957397,
6687,0.065142787,0.009195262,0.47993042,1.447876587,
6688,0.065276054,0.009328529,0.479588013,1.44848938,
6689,0.065409272,0.009461747,0.479556885,1.449255371,
6690,0.065542487,0.009594963,0.479556885,1.450021362,
6691,0.06567575,0.009728225,0.479743652,1.450940552,
6692,0.065809051,0.009861526,0.479868164,1.451706543,
6693,0.06594236,0.009994835,0.47993042,1.452472534,
6694,0.066075652,0.010128127,0.479525757,1.453238525,
6695,0.066208868,0.010261343,0.479588013,1.453851318,
6696,0.066342083,0.010394559,0.479588013,1.45461731,
6697,0.066475334,0.010527809,0.479805908,1.455383301,
6698,0.066608627,0.010661102,0.47993042,1.45630249,
6699,0.066741933,0.010794408,0.479899292,1.457068481,
6700,0.066875241,0.010927716,0.479899292,1.457987671,
6701,0.067008463,0.011060938,0.479556885,1.458600464,
6702,0.06714168,0.011194155,0.479556885,1.459213257,
6703,0.067274919,0.011327394,0.479743652,1.45982605,
6704,0.067408201,0.011460676,0.479899292,1.460592041,
6705,0.06754151,0.011593985,0.479899292,1.461204834,
6706,0.067674818,0.011727293,0.479868164,1.461970825,
6707,0.067808055,0.01186053,0.479588013,1.46243042,
6708,0.067941272,0.011993747,0.479525757,1.463349609,
6709,0.068074503,0.012126978,0.479743652,1.463962402,
6710,0.068207785,0.01226026,0.479899292,1.464728394,
6711,0.068341093,0.012393568,0.479899292,1.465341187,
6712,0.0684744,0.012526875,0.479899292,1.466107178,
6713,0.068607648,0.012660123,0.479588013,1.466566772,
6714,0.068740864,0.012793339,0.479588013,1.467485962,
6715,0.068874089,0.012926564,0.479805908,1.467945557,
6716,0.069007364,0.013059839,0.479899292,1.46855835,
6717,0.069140671,0.013193146,0.47993042,1.469477539,
6718,0.069273978,0.013326453,0.479899292,1.47024353,
6719,0.06940723,0.013459705,0.479588013,1.470549927,
6720,0.069540447,0.013592922,0.479556885,1.471315918,
6721,0.06967367,0.013726145,0.479837036,1.471928711,
6722,0.069806944,0.013859419,0.47993042,1.472541504,
6723,0.069940252,0.013992727,0.479899292,1.473154297,
6724,0.07007356,0.014126035,0.47993042,1.473920288,
6725,0.070206816,0.014259291,0.479588013,1.474533081,
6726,0.070340033,0.014392508,0.479556885,1.475145874,
6727,0.070473255,0.01452573,0.479837036,1.475605469,
6728,0.070606531,0.014659006,0.47993042,1.476218262,
6729,0.070739839,0.014792314,0.47993042,1.476984253,
6730,0.070873146,0.014925621,0.479899292,1.477443848,
6731,0.071006403,0.015058878,0.479556885,1.478056641,
6732,0.071139619,0.015192095,0.479588013,1.478669434,
6733,0.071272844,0.015325319,0.479837036,1.47897583,
6734,0.07140612,0.015458595,0.479899292,1.479741821,
6735,0.071539427,0.015591902,0.479899292,1.480201416,
6736,0.071672735,0.01572521,0.479899292,1.480967407,
6737,0.071805988,0.015858463,0.479588013,1.4815802,
6738,0.071939203,0.015991678,0.479619141,1.482192993,
6739,0.07207243,0.016124905,0.479837036,1.482652588,
6740,0.072205705,0.01625818,0.479899292,1.483265381,
6741,0.072339014,0.016391489,0.479899292,1.483878174,
6742,0.072472322,0.016524797,0.479868164,1.484490967,
6743,0.072605567,0.016658042,0.479588013,1.484644165,
6744,0.072738784,0.016791259,0.479619141,1.485410156,
6745,0.072872014,0.016924489,0.479805908,1.486022949,
6746,0.073005294,0.017057769,0.47993042,1.48678894,
6747,0.073138602,0.017191077,0.47993042,1.487248535,
6748,0.073271909,0.017324384,0.47993042,1.48770813,
6749,0.073405145,0.01745762,0.479588013,1.488167725,
6750,0.073538361,0.017590836,0.479588013,1.488933716,
6751,0.073671599,0.017724074,0.479743652,1.489546509,
6752,0.073804883,0.017857359,0.479899292,1.490006104,
6753,0.073938191,0.017990666,0.47993042,1.490618896,
6754,0.074071498,0.018123973,0.47993042,1.491231689,
6755,0.074204716,0.018257191,0.479556885,1.491691284,
6756,0.074337934,0.018390409,0.479588013,1.492150879,
6757,0.074471184,0.018523659,0.479743652,1.492763672,
6758,0.074604476,0.018656951,0.47993042,1.493376465,
6759,0.074737782,0.018790257,0.479899292,1.49383606,
6760,0.074871075,0.01892355,0.479619141,1.494602051,
6761,0.075004291,0.019056766,0.479556885,1.495214844,
6762,0.075137508,0.019189983,0.479588013,1.495674438,
6763,0.075270768,0.019323243,0.479805908,1.496287231,
6764,0.075404069,0.019456544,0.479899292,1.496900024,
6765,0.075537378,0.019589853,0.479899292,1.497359619,
6766,0.075670648,0.019723123,0.479556885,1.497819214,
6767,0.075803865,0.01985634,0.479588013,1.498278809,
6768,0.075937086,0.019989561,0.479805908,1.498891602,
6769,0.076070361,0.020122836,0.479899292,1.499504395,
6770,0.076203669,0.020256144,0.479899292,1.499963989,
6771,0.076336976,0.020389451,0.479899292,1.500576782,
6772,0.076470218,0.020522693,0.479556885,1.501036377,
6773,0.076603435,0.02065591,0.479556885,1.50164917,
6774,0.076736676,0.020789151,0.479743652,1.501955566,
6775,0.076869958,0.020922433,0.479868164,1.502874756,
6776,0.077003266,0.021055741,0.47993042,1.503334351,
6777,0.077136571,0.021189046,0.479556885,1.503640747,
6778,0.077269787,0.021322262,0.479588013,1.50425354,
6779,0.077403003,0.021455478,0.479588013,1.504866333,
6780,0.077536263,0.021588738,0.479712524,1.505479126,
6781,0.07766956,0.021722035,0.47993042,1.505938721,
6782,0.077802869,0.021855344,0.47993042,1.506398315,
6783,0.077936139,0.021988614,0.479588013,1.507164307,
6784,0.078069355,0.02212183,0.479588013,1.5077771,
6785,0.078202581,0.022255056,0.479837036,1.508083496,
6786,0.078335857,0.022388332,0.479868164,1.508543091,
6787,0.078469164,0.022521639,0.479899292,1.509155884,
6788,0.078602472,0.022654948,0.47993042,1.509615479,
6789,0.078735704,0.02278818,0.479588013,1.510228271,
6790,0.078868921,0.022921396,0.479588013,1.510687866,
6791,0.079002169,0.023054644,0.479743652,1.511300659,
6792,0.079135458,0.023187933,0.479899292,1.511913452,
6793,0.079268766,0.023321241,0.479899292,1.512526245,
6794,0.079402051,0.023454526,0.479556885,1.51298584,
6795,0.079535266,0.023587741,0.479556885,1.513445435,
6796,0.079668484,0.023720959,0.479712524,1.514058228,
6797,0.079801756,0.023854231,0.479837036,1.514671021,
6798,0.079935063,0.023987538,0.479899292,1.515130615,
6799,0.080068371,0.024120846,0.479899292,1.51559021,
6800,0.080201611,0.024254086,0.479588013,1.516049805,
6801,0.080334827,0.024387302,0.479556885,1.516815796,
6802,0.080468072,0.024520547,0.479712524,1.517428589,
6803,0.08060136,0.024653835,0.479899292,1.517888184,
6804,0.080734669,0.024787144,0.479899292,1.518347778,
6805,0.080867953,0.024920428,0.479588013,1.518807373,
6806,0.081001169,0.025053644,0.479556885,1.519420166,
6807,0.081134389,0.025186864,0.479805908,1.519879761,
6808,0.081267662,0.025320137,0.47993042,1.520492554,
6809,0.081400969,0.025453444,0.479899292,1.521105347,
6810,0.081534277,0.025586752,0.479899292,1.521564941,
6811,0.081667509,0.025719984,0.479556885,1.522024536,
6812,0.081800726,0.025853201,0.479588013,1.522484131,
6813,0.081933979,0.025986454,0.479805908,1.523096924,
6814,0.082067272,0.026119747,0.47993042,1.523709717,
6815,0.082200579,0.026253054,0.47993042,1.52432251,
6816,0.082333849,0.026386324,0.479556885,1.524782104,
6817,0.082467066,0.026519541,0.479556885,1.525088501,
6818,0.082600297,0.026652773,0.479743652,1.525701294,
6819,0.082733576,0.026786051,0.479899292,1.526160889,
6820,0.082866884,0.026919359,0.479899292,1.52692688,
6821,0.083000187,0.027052662,0.479588013,1.527233276,
6822,0.083133403,0.027185878,0.479588013,1.527999268,
6823,0.083266618,0.027319093,0.479588013,1.528305664,
6824,0.083399885,0.02745236,0.479743652,1.529071655,
6825,0.083533165,0.02758564,0.479805908,1.52953125,
6826,0.083666446,0.027718922,0.479805908,1.529990845,
